TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fc2dfeea,fdf7ffef,145cb962,03430d3a,88e0d3c6,8c965018,da2526d5,00000000,00000000,00000000,00000000,00000000,00000000
1d304840,c3864d90,284080f2,280c1630,0c19ffff,ffdfffff,2e417a23,00000000,00000000,00000000,00000000,00000000,00000000
c748994a,38c28529,8dab3c68,e1b3cc03,9a148859,53a610a2,0e6c7203,00000000,00000000,00000000,00000000,00000000,00000000
ec0da530,60a2326a,0d001423,fedffbff,ffff2430,60a107cc,86344461,00000000,00000000,00000000,00000000,00000000,00000000
13ca0d28,2c4d1aa3,06469f42,9839a2a4,501f301c,c0634506,a2407cc1,00000000,00000000,00000000,00000000,00000000,00000000
a4001c30,bafdffdb,f7ef242c,c1210609,912e8439,30e51209,24785971,00000000,00000000,00000000,00000000,00000000,00000000
6a0c1130,68896344,0c96382c,80d3a24c,11002400,ffffffff,ffff1034,00000000,00000000,00000000,00000000,00000000,00000000
c901688c,944260c9,d468901f,2e68f914,67942252,5ca121a5,8a1b1061,00000000,00000000,00000000,00000000,00000000,00000000
1942890f,113470ba,11e55019,2c00ffff,ffffffff,5084a1f3,a20c1930,00000000,00000000,00000000,00000000,00000000,00000000
5d011204,cf064474,d1920750,07426902,92c91497,3e1c4234,2889931e,00000000,00000000,00000000,00000000,00000000,00000000
9d01c4a5,8aa03412,fbffffff,ffff3e80,aa12a248,0b3084b9,52230598,00000000,00000000,00000000,00000000,00000000,00000000
40711193,c84c2136,90d9f3e6,918a343c,d99264c8,88506511,62058600,00000000,00000000,00000000,00000000,00000000,00000000
3c2dff6f,f57fb5ff,36489341,c4c7132e,249132a4,4716164c,c1c181c9,00000000,00000000,00000000,00000000,00000000,00000000
1e244c58,d1a8cc10,3828c142,46091f00,4400ffff,ffffffff,5cb4f0b4,00000000,00000000,00000000,00000000,00000000,00000000
244e0c52,d90a31c2,c8183090,b0634211,0f3858aa,25a64719,4a8c9102,00000000,00000000,00000000,00000000,00000000,00000000
4951a840,8cea0308,0da94c29,fcfffff7,5fff1a68,9ac3850b,8b16949a,00000000,00000000,00000000,00000000,00000000,00000000
43255014,2654c9a4,278c990c,60d18244,431c2c50,c983844b,9a2064a8,00000000,00000000,00000000,00000000,00000000,00000000
542597ff,ffffffff,1e609182,c804123c,1d306108,511b4a35,39d36a4d,00000000,00000000,00000000,00000000,00000000,00000000
8e3044b9,82820b19,3e4179e4,86482d22,487163a0,5c2c365f,ffff9fff,00000000,00000000,00000000,00000000,00000000,00000000
246051b2,83ca1424,18b912a7,cf193c84,f1938244,11249099,41e24da2,00000000,00000000,00000000,00000000,00000000,00000000
484ca1a2,aa8c9f00,6428ef9f,fffdffdf,1890c933,26151c50,40d151c6,00000000,00000000,00000000,00000000,00000000,00000000
461b2a24,c9042651,182c286a,32a60420,26708863,2188922e,80e06c22,00000000,00000000,00000000,00000000,00000000,00000000
befffdff,ffff2068,d9a6c643,98441848,a3874b09,3a6031a2,85112852,00000000,00000000,00000000,00000000,00000000,00000000
38c131a3,cb114820,69926310,203658c9,b360741e,f7ffffef,ffff3078,00000000,00000000,00000000,00000000,00000000,00000000
d1a4058c,1c3e810a,42888d19,4264e254,e9502054,3c488342,03a21651,00000000,00000000,00000000,00000000,00000000,00000000
